zip,primary_city,state,county,latitude,longitude
53931,Fairwater,WI,Fond du Lac County,43.74,-88.86
53932,Fall River,WI,Columbia County,43.38,-89.04
53933,Fox Lake,WI,Dodge County,43.56,-88.91
53934,Friendship,WI,Adams County,43.97,-89.82
53935,Friesland,WI,Columbia County,43.59,-89.07
53936,Grand Marsh,WI,Adams County,43.89,-89.71
53937,Hillpoint,WI,Sauk County,43.38,-90.16
53939,Kingston,WI,Green Lake County,43.69,-89.13
53940,Lake Delton,WI,Sauk County,43.59,-89.78
53941,La Valle,WI,Sauk County,43.58,-90.13
53942,Lime Ridge,WI,Sauk County,43.46,-90.15
53943,Loganville,WI,Sauk County,43.43,-90.03
53944,Lyndon Station,WI,Juneau County,43.71,-89.89
53946,Markesan,WI,Green Lake County,43.7,-88.98
53947,Marquette,WI,Green Lake County,43.75,-89.14
53948,Mauston,WI,Juneau County,43.8,-90.08
53949,Montello,WI,Marquette County,43.79,-89.33
53950,New Lisbon,WI,Juneau County,43.87,-90.16
53951,North Freedom,WI,Sauk County,43.45,-89.86
53952,Oxford,WI,Adams County,43.78,-89.56
53953,Packwaukee,WI,Marquette County,43.77,-89.47
53954,Pardeeville,WI,Columbia County,43.53,-89.3
53955,Poynette,WI,Columbia County,43.39,-89.4
53956,Randolph,WI,Dodge County,43.53,-89
53957,Randolph,WI,Columbia County,43.53,-89
53958,Reedsburg,WI,Sauk County,43.54,-89.98
53959,Reedsburg,WI,Sauk County,43.53,-89.99
53960,Rio,WI,Columbia County,43.45,-89.23
53961,Rock Springs,WI,Sauk County,43.47,-89.91
53962,Union Center,WI,Juneau County,43.68,-90.26
53963,Waupun,WI,Dodge County,43.63,-88.73
53964,Westfield,WI,Marquette County,43.88,-89.49
53965,Wisconsin Dells,WI,Sauk County,43.62,-89.77
53968,Wonewoc,WI,Juneau County,43.65,-90.22
53969,Wyocena,WI,Columbia County,43.49,-89.31
54001,Amery,WI,Polk County,45.3,-92.36
54002,Baldwin,WI,St. Croix County,44.96,-92.37
54003,Beldenville,WI,Pierce County,44.77,-92.43
54004,Clayton,WI,Polk County,45.32,-92.17
54005,Clear Lake,WI,Polk County,45.25,-92.26
54006,Cushing,WI,Polk County,45.56,-92.64
54007,Deer Park,WI,St. Croix County,45.18,-92.38
54009,Dresser,WI,Polk County,45.36,-92.63
54010,East Ellsworth,WI,Pierce County,44.73,-92.47
54011,Ellsworth,WI,Pierce County,44.73,-92.47
54013,Glenwood City,WI,St. Croix County,45.05,-92.17
54014,Hager City,WI,Pierce County,44.64,-92.56
54015,Hammond,WI,St. Croix County,44.97,-92.43
54016,Hudson,WI,St. Croix County,44.97,-92.73
54017,New Richmond,WI,St. Croix County,45.12,-92.53
54020,Osceola,WI,Polk County,45.31,-92.69
54021,Prescott,WI,Pierce County,44.75,-92.79
54022,River Falls,WI,Pierce County,44.85,-92.62
54023,Roberts,WI,St. Croix County,44.98,-92.55
54024,Saint Croix Falls,WI,Polk County,45.4,-92.63
54025,Somerset,WI,St. Croix County,45.12,-92.67
54026,Star Prairie,WI,Polk County,45.19,-92.53
54027,Wilson,WI,St. Croix County,44.95,-92.17
54028,Woodville,WI,St. Croix County,44.95,-92.28
54082,Houlton,WI,St. Croix County,45.07,-92.75
54101,Abrams,WI,Oconto County,44.78,-88.06
54102,Amberg,WI,Marinette County,45.5,-88
54103,Armstrong Creek,WI,Forest County,45.65,-88.44
54104,Athelstane,WI,Marinette County,45.45,-88.28
54106,Black Creek,WI,Outagamie County,44.47,-88.45
54107,Bonduel,WI,Shawano County,44.74,-88.44
54110,Brillion,WI,Calumet County,44.17,-88.06
54111,Cecil,WI,Shawano County,44.81,-88.44
54112,Coleman,WI,Marinette County,45.07,-88.03
54113,Combined Locks,WI,Outagamie County,44.26,-88.31
54114,Crivitz,WI,Marinette County,45.23,-88
54115,De Pere,WI,Brown County,44.43,-88.07
54119,Dunbar,WI,Marinette County,45.65,-88.18
54120,Fence,WI,Florence County,45.75,-88.43
54121,Florence,WI,Florence County,45.93,-88.25
54123,Forest Junction,WI,Calumet County,44.21,-88.14
54124,Gillett,WI,Oconto County,44.88,-88.3
54125,Goodman,WI,Marinette County,45.63,-88.34
54126,Greenleaf,WI,Brown County,44.31,-88.09
54127,Green Valley,WI,Shawano County,44.8,-88.27
54128,Gresham,WI,Shawano County,44.84,-88.78
54129,Hilbert,WI,Calumet County,44.14,-88.15
54130,Kaukauna,WI,Outagamie County,44.27,-88.26
54131,Freedom,WI,Outagamie County,44.38,-88.28
54135,Keshena,WI,Menominee County,44.88,-88.63
54136,Kimberly,WI,Outagamie County,44.27,-88.34
54137,Krakow,WI,Shawano County,44.75,-88.25
54138,Lakewood,WI,Oconto County,45.33,-88.41
54139,Lena,WI,Oconto County,44.95,-88.05
54140,Little Chute,WI,Outagamie County,44.28,-88.31
54141,Little Suamico,WI,Oconto County,44.71,-88.01
54143,Marinette,WI,Marinette County,45.08,-87.62
54149,Mountain,WI,Oconto County,45.18,-88.48
54150,Neopit,WI,Menominee County,44.98,-88.82
54151,Niagara,WI,Marinette County,45.78,-88
54152,Nichols,WI,Outagamie County,44.56,-88.46
54153,Oconto,WI,Oconto County,44.89,-87.86
54154,Oconto Falls,WI,Oconto County,44.87,-88.14
54155,Oneida,WI,Brown County,44.49,-88.21
54156,Pembine,WI,Marinette County,45.63,-88
54157,Peshtigo,WI,Marinette County,45.05,-87.74
54159,Porterfield,WI,Marinette County,45.15,-87.8
54160,Potter,WI,Calumet County,44.12,-88.1
54161,Pound,WI,Marinette County,45.09,-88.03
54162,Pulaski,WI,Brown County,44.66,-88.23
54165,Seymour,WI,Outagamie County,44.51,-88.32
54166,Shawano,WI,Shawano County,44.77,-88.58
54169,Sherwood,WI,Calumet County,44.18,-88.28
54170,Shiocton,WI,Outagamie County,44.44,-88.57
54171,Sobieski,WI,Oconto County,44.72,-88.1
54173,Suamico,WI,Brown County,44.63,-88.05
54174,Suring,WI,Oconto County,45,-88.37
54175,Townsend,WI,Oconto County,45.33,-88.58
54177,Wausaukee,WI,Marinette County,45.37,-87.95
54180,Wrightstown,WI,Brown County,44.32,-88.17
54182,Zachow,WI,Shawano County,44.73,-88.34
54201,Algoma,WI,Kewaunee County,44.6,-87.44
54202,Baileys Harbor,WI,Door County,45.09,-87.14
54204,Brussels,WI,Door County,44.73,-87.63
54205,Casco,WI,Kewaunee County,44.55,-87.61
54207,Collins,WI,Manitowoc County,44.08,-87.98
54208,Denmark,WI,Brown County,44.34,-87.82
54209,Egg Harbor,WI,Door County,45.04,-87.29
54210,Ellison Bay,WI,Door County,45.25,-87.06
54211,Ephraim,WI,Door County,45.15,-87.16
54212,Fish Creek,WI,Door County,45.13,-87.23
54213,Forestville,WI,Door County,44.69,-87.47
54214,Francis Creek,WI,Manitowoc County,44.2,-87.72
54215,Kellnersville,WI,Manitowoc County,44.22,-87.8
54216,Kewaunee,WI,Kewaunee County,44.46,-87.51
54217,Luxemburg,WI,Kewaunee County,44.54,-87.7
54220,Manitowoc,WI,Manitowoc County,44.09,-87.67
54221,Manitowoc,WI,Manitowoc County,44.09,-87.67
54226,Maplewood,WI,Door County,44.75,-87.48
54227,Maribel,WI,Manitowoc County,44.27,-87.8
54228,Mishicot,WI,Manitowoc County,44.23,-87.64
54229,New Franken,WI,Brown County,44.53,-87.83
54230,Reedsville,WI,Manitowoc County,44.15,-87.95
54232,Saint Nazianz,WI,Manitowoc County,44.01,-87.92
54234,Sister Bay,WI,Door County,45.18,-87.12
54235,Sturgeon Bay,WI,Door County,44.83,-87.37
54240,Tisch Mills,WI,Manitowoc County,44.33,-87.61
54241,Two Rivers,WI,Manitowoc County,44.2,-87.59
54245,Valders,WI,Manitowoc County,44.06,-87.88
54246,Washington Island,WI,Door County,45.37,-86.9
54247,Whitelaw,WI,Manitowoc County,44.2,-87.79
54301,Green Bay,WI,Brown County,44.48,-88.02
54302,Green Bay,WI,Brown County,44.52,-87.98
54303,Green Bay,WI,Brown County,44.54,-88.05
54304,Green Bay,WI,Brown County,44.49,-88.07
54305,Green Bay,WI,Brown County,44.52,-87.98
54306,Green Bay,WI,Brown County,44.52,-87.98
54307,Green Bay,WI,Brown County,44.47,-88.04
54308,Green Bay,WI,Brown County,44.52,-87.98
54311,Green Bay,WI,Brown County,44.48,-87.89
54313,Green Bay,WI,Brown County,44.59,-88.12
54324,Green Bay,WI,Brown County,44.52,-87.98
54344,Green Bay,WI,Brown County,44.52,-87.98
54401,Wausau,WI,Marathon County,44.96,-89.64
54402,Wausau,WI,Marathon County,44.96,-89.64
54403,Wausau,WI,Marathon County,45.02,-89.53
54404,Marshfield,WI,Wood County,44.66,-90.17
54405,Abbotsford,WI,Clark County,44.94,-90.31
54406,Amherst,WI,Portage County,44.44,-89.28
54407,Amherst Junction,WI,Portage County,44.46,-89.31
54408,Aniwa,WI,Marathon County,45.03,-89.32
54409,Antigo,WI,Langlade County,45.14,-89.15
54410,Arpin,WI,Wood County,44.54,-90.03
54411,Athens,WI,Marathon County,45.03,-90.07
54412,Auburndale,WI,Wood County,44.62,-90.01
54413,Babcock,WI,Wood County,44.29,-90.13
54414,Birnamwood,WI,Shawano County,44.93,-89.2
54415,Blenker,WI,Wood County,44.61,-89.91
54416,Bowler,WI,Shawano County,44.86,-88.98
54417,Brokaw,WI,Marathon County,45.03,-89.65
54418,Bryant,WI,Langlade County,45.2,-89.01
54420,Chili,WI,Clark County,44.63,-90.35
54421,Colby,WI,Clark County,44.9,-90.31
54422,Curtiss,WI,Clark County,44.95,-90.43
54423,Custer,WI,Portage County,44.5,-89.41
54424,Deerbrook,WI,Langlade County,45.23,-89.16
54425,Dorchester,WI,Clark County,45,-90.33
54426,Edgar,WI,Marathon County,44.92,-89.96
54427,Eland,WI,Marathon County,44.86,-89.21
54428,Elcho,WI,Langlade County,45.43,-89.18
54429,Elderon,WI,Marathon County,44.78,-89.25
54430,Elton,WI,Langlade County,45.15,-88.87
54432,Galloway,WI,Marathon County,44.71,-89.26
54433,Gilman,WI,Taylor County,45.16,-90.8
54434,Jump River,WI,Taylor County,45.35,-90.8
54435,Gleason,WI,Lincoln County,45.3,-89.5
54436,Granton,WI,Clark County,44.58,-90.46
54437,Greenwood,WI,Clark County,44.77,-90.6
54439,Hannibal,WI,Taylor County,45.24,-90.78
54440,Hatley,WI,Marathon County,44.88,-89.33
54441,Hewitt,WI,Wood County,44.64,-90.1
54442,Irma,WI,Lincoln County,45.34,-89.66
54443,Junction City,WI,Portage County,44.59,-89.76
54446,Loyal,WI,Clark County,44.73,-90.49
54447,Lublin,WI,Taylor County,45.07,-90.72
54448,Marathon,WI,Marathon County,44.93,-89.83
54449,Marshfield,WI,Wood County,44.66,-90.17
54450,Mattoon,WI,Shawano County,45,-89.04
54451,Medford,WI,Taylor County,45.13,-90.34
54452,Merrill,WI,Lincoln County,45.18,-89.7
54454,Milladore,WI,Wood County,44.6,-89.85
54455,Mosinee,WI,Marathon County,44.78,-89.68
54456,Neillsville,WI,Clark County,44.56,-90.59
54457,Nekoosa,WI,Wood County,44.31,-89.9
54458,Nelsonville,WI,Portage County,44.5,-89.31
54459,Ogema,WI,Price County,45.44,-90.29
54460,Owen,WI,Clark County,44.94,-90.56
54462,Pearson,WI,Langlade County,45.36,-89.01
54463,Pelican Lake,WI,Oneida County,45.5,-89.11
54464,Phlox,WI,Langlade County,45.04,-89.01
54465,Pickerel,WI,Langlade County,45.36,-88.91
54466,Pittsville,WI,Wood County,44.45,-90.13
54467,Plover,WI,Portage County,44.46,-89.54
54469,Port Edwards,WI,Wood County,44.35,-89.87
54470,Rib Lake,WI,Taylor County,45.31,-90.2
54471,Ringle,WI,Marathon County,44.9,-89.41
54472,Marshfield,WI,Wood County,44.66,-90.17
54473,Rosholt,WI,Portage County,44.63,-89.3
54474,Rothschild,WI,Marathon County,44.88,-89.62
54475,Rudolph,WI,Wood County,44.49,-89.8
54476,Schofield,WI,Marathon County,44.91,-89.61
54479,Spencer,WI,Marathon County,44.75,-90.29
54480,Stetsonville,WI,Taylor County,45.07,-90.31
54481,Stevens Point,WI,Portage County,44.54,-89.56
54482,Stevens Point,WI,Portage County,44.57,-89.54
54484,Stratford,WI,Marathon County,44.8,-90.07
54485,Summit Lake,WI,Langlade County,45.4,-89.21
54486,Tigerton,WI,Shawano County,44.74,-89.06
54487,Tomahawk,WI,Lincoln County,45.47,-89.72
54488,Unity,WI,Clark County,44.85,-90.3
54489,Vesper,WI,Wood County,44.48,-89.96
54490,Westboro,WI,Taylor County,45.34,-90.3
54491,White Lake,WI,Langlade County,45.16,-88.76
54492,Stevens Point,WI,Portage County,44.52,-89.56
54493,Willard,WI,Clark County,44.72,-90.73
54494,Wisconsin Rapids,WI,Wood County,44.34,-89.73
54495,Wisconsin Rapids,WI,Wood County,44.39,-89.83
54498,Withee,WI,Clark County,44.95,-90.59
54499,Wittenberg,WI,Shawano County,44.82,-89.17
54501,Rhinelander,WI,Oneida County,45.63,-89.41
54511,Argonne,WI,Forest County,45.66,-88.88
54512,Boulder Junction,WI,Vilas County,46.11,-89.63
54513,Brantwood,WI,Price County,45.56,-90.11
54514,Butternut,WI,Ashland County,46.01,-90.49
54515,Catawba,WI,Price County,45.53,-90.53
54517,Clam Lake,WI,Ashland County,46.15,-90.91
54519,Conover,WI,Vilas County,46.04,-89.25
54520,Crandon,WI,Forest County,45.56,-88.89
54521,Eagle River,WI,Vilas County,45.92,-89.25
54524,Fifield,WI,Price County,45.87,-90.42
54525,Gile,WI,Iron County,46.42,-90.22
54526,Glen Flora,WI,Rusk County,45.49,-90.89
54527,Glidden,WI,Ashland County,46.13,-90.57
54529,Harshaw,WI,Oneida County,45.66,-89.65
54530,Hawkins,WI,Rusk County,45.51,-90.71
54531,Hazelhurst,WI,Oneida County,45.79,-89.71
54532,Heafford Junction,WI,Lincoln County,45.54,-89.71
54534,Hurley,WI,Iron County,46.44,-90.19
54536,Iron Belt,WI,Iron County,46.4,-90.32
54537,Kennan,WI,Price County,45.53,-90.58
54538,Lac Du Flambeau,WI,Oneida County,45.97,-89.9
54539,Lake Tomahawk,WI,Oneida County,45.81,-89.59
54540,Land O Lakes,WI,Vilas County,46.16,-89.23
54541,Laona,WI,Forest County,45.56,-88.68
54542,Long Lake,WI,Florence County,45.83,-88.66
54543,Mc Naughton,WI,Oneida County,45.73,-89.55
54545,Manitowish Waters,WI,Vilas County,46.13,-89.88
54546,Mellen,WI,Ashland County,46.32,-90.66
54547,Mercer,WI,Iron County,46.16,-90.06
54548,Minocqua,WI,Oneida County,45.86,-89.69
54550,Montreal,WI,Iron County,46.43,-90.23
54552,Park Falls,WI,Price County,45.93,-90.44
54554,Phelps,WI,Vilas County,46.06,-89.08
54555,Phillips,WI,Price County,45.69,-90.39
54556,Prentice,WI,Price County,45.54,-90.28
54557,Presque Isle,WI,Vilas County,46.25,-89.73
54558,Saint Germain,WI,Vilas County,45.91,-89.49
54559,Saxon,WI,Iron County,46.49,-90.41
54560,Sayner,WI,Vilas County,46,-89.53
54561,Star Lake,WI,Vilas County,46.1,-89.51
54562,Three Lakes,WI,Oneida County,45.79,-89.16
54563,Tony,WI,Rusk County,45.48,-90.99
54564,Tripoli,WI,Oneida County,45.55,-90
54565,Upson,WI,Iron County,46.36,-90.4
54566,Wabeno,WI,Forest County,45.43,-88.66
54568,Woodruff,WI,Vilas County,45.9,-89.69
54601,La Crosse,WI,La Crosse County,43.82,-91.23
54602,La Crosse,WI,La Crosse County,43.82,-91.23
54603,La Crosse,WI,La Crosse County,43.86,-91.24
54610,Alma,WI,Buffalo County,44.33,-91.92
54611,Alma Center,WI,Jackson County,44.43,-90.91
54612,Arcadia,WI,Trempealeau County,44.25,-91.49
54613,Arkdale,WI,Adams County,44.03,-89.88
54614,Bangor,WI,La Crosse County,43.89,-90.99
54615,Black River Falls,WI,Jackson County,44.29,-90.84
54616,Blair,WI,Trempealeau County,44.29,-91.22
54618,Camp Douglas,WI,Juneau County,43.91,-90.26
54619,Cashton,WI,Monroe County,43.74,-90.78
54620,Cataract,WI,Monroe County,44.08,-90.83
54621,Chaseburg,WI,Vernon County,43.65,-91.09
54622,Cochrane,WI,Buffalo County,44.22,-91.83
54623,Coon Valley,WI,Vernon County,43.7,-91.01
54624,De Soto,WI,Vernon County,43.42,-91.19
54625,Dodge,WI,Trempealeau County,44.13,-91.53
54626,Eastman,WI,Crawford County,43.16,-91.02
54627,Ettrick,WI,Trempealeau County,44.16,-91.26
54628,Ferryville,WI,Crawford County,43.34,-91.08
54629,Fountain City,WI,Buffalo County,44.11,-91.69
54630,Galesville,WI,Trempealeau County,44.08,-91.35
54631,Gays Mills,WI,Crawford County,43.32,-90.85
54632,Genoa,WI,Vernon County,43.57,-91.22
54634,Hillsboro,WI,Vernon County,43.65,-90.33
54635,Hixton,WI,Jackson County,44.38,-91.01
54636,Holmen,WI,La Crosse County,43.95,-91.25
54637,Hustler,WI,Juneau County,43.88,-90.27
54638,Kendall,WI,Monroe County,43.79,-90.36
54639,La Farge,WI,Vernon County,43.57,-90.63
54640,Lynxville,WI,Crawford County,43.24,-91.04
54641,Mather,WI,Jackson County,44.27,-90.33
54642,Melrose,WI,Jackson County,44.13,-90.99
54643,Millston,WI,Jackson County,44.19,-90.64
54644,Mindoro,WI,La Crosse County,44.01,-91.09
54645,Mount Sterling,WI,Crawford County,43.32,-90.93
54646,Necedah,WI,Juneau County,44.02,-90.07
54648,Norwalk,WI,Monroe County,43.83,-90.62
54649,Oakdale,WI,Monroe County,43.96,-90.37
54650,Onalaska,WI,La Crosse County,43.88,-91.21
54651,Ontario,WI,Vernon County,43.72,-90.59
54652,Readstown,WI,Vernon County,43.44,-90.75
54653,Rockland,WI,La Crosse County,43.82,-90.9
54654,Seneca,WI,Crawford County,43.27,-90.96
54655,Soldiers Grove,WI,Crawford County,43.39,-90.77
54656,Sparta,WI,Monroe County,43.94,-90.8
54657,Steuben,WI,Crawford County,43.18,-90.85
54658,Stoddard,WI,Vernon County,43.66,-91.21
54659,Taylor,WI,Jackson County,44.32,-91.12
54660,Tomah,WI,Monroe County,43.98,-90.5
54661,Trempealeau,WI,Trempealeau County,44,-91.43
54662,Tunnel City,WI,Monroe County,44,-90.56
54664,Viola,WI,Richland County,43.5,-90.67
54665,Viroqua,WI,Vernon County,43.55,-90.88
54666,Warrens,WI,Monroe County,44.13,-90.5
54667,Westby,WI,Vernon County,43.65,-90.85
54669,West Salem,WI,La Crosse County,43.89,-91.08
54670,Wilton,WI,Monroe County,43.81,-90.52
54701,Eau Claire,WI,Eau Claire County,44.75,-91.51
54702,Eau Claire,WI,Eau Claire County,44.82,-91.49
54703,Eau Claire,WI,Eau Claire County,44.82,-91.49
54720,Altoona,WI,Eau Claire County,44.8,-91.44
54721,Arkansaw,WI,Pepin County,44.62,-92.06
54722,Augusta,WI,Eau Claire County,44.67,-91.12
54723,Bay City,WI,Pierce County,44.58,-92.45
54724,Bloomer,WI,Chippewa County,45.1,-91.49
54725,Boyceville,WI,Dunn County,45.04,-92.03
54726,Boyd,WI,Chippewa County,44.95,-91.04
54727,Cadott,WI,Chippewa County,44.95,-91.15
54728,Chetek,WI,Barron County,45.31,-91.65
54729,Chippewa Falls,WI,Chippewa County,44.93,-91.39
54730,Colfax,WI,Dunn County,44.99,-91.72
54731,Conrath,WI,Rusk County,45.38,-91.03
54732,Cornell,WI,Chippewa County,45.16,-91.15
54733,Dallas,WI,Barron County,45.25,-91.81
54734,Downing,WI,Dunn County,45.04,-92.12
54735,Downsville,WI,Dunn County,44.8,-91.97
54736,Durand,WI,Pepin County,44.62,-91.96
54737,Eau Galle,WI,Dunn County,44.72,-91.98
54738,Eleva,WI,Eau Claire County,44.57,-91.47
54739,Elk Mound,WI,Dunn County,44.87,-91.68
54740,Elmwood,WI,Pierce County,44.78,-92.14
54741,Fairchild,WI,Eau Claire County,44.6,-90.95
54742,Fall Creek,WI,Eau Claire County,44.76,-91.27
54743,Gilmanton,WI,Buffalo County,44.46,-91.68
54745,Holcombe,WI,Chippewa County,45.25,-91.15
54746,Humbird,WI,Clark County,44.53,-90.9
54747,Independence,WI,Trempealeau County,44.36,-91.41
54748,Jim Falls,WI,Chippewa County,45.07,-91.26
54749,Knapp,WI,Dunn County,44.95,-92.07
54750,Maiden Rock,WI,Pierce County,44.56,-92.3
54751,Menomonie,WI,Dunn County,44.88,-91.91
54754,Merrillan,WI,Jackson County,44.45,-90.83
54755,Mondovi,WI,Buffalo County,44.56,-91.66
54756,Nelson,WI,Buffalo County,44.42,-92
54757,New Auburn,WI,Chippewa County,45.19,-91.56
54758,Osseo,WI,Trempealeau County,44.57,-91.21
54759,Pepin,WI,Pepin County,44.44,-92.14
54760,Pigeon Falls,WI,Trempealeau County,44.42,-91.21
54761,Plum City,WI,Pierce County,44.63,-92.19
54762,Prairie Farm,WI,Barron County,45.23,-91.98
54763,Ridgeland,WI,Dunn County,45.2,-91.89
54764,Rock Falls,WI,Dunn County,44.71,-91.75
54765,Sand Creek,WI,Dunn County,45.17,-91.69
54766,Sheldon,WI,Rusk County,45.31,-90.95
54767,Spring Valley,WI,Pierce County,44.85,-92.23
54768,Stanley,WI,Chippewa County,44.96,-90.94
54769,Stockholm,WI,Pepin County,44.48,-92.26
54770,Strum,WI,Trempealeau County,44.55,-91.38
54771,Thorp,WI,Clark County,44.95,-90.8
54772,Wheeler,WI,Dunn County,45.04,-91.9
54773,Whitehall,WI,Trempealeau County,44.36,-91.31
54774,Chippewa Falls,WI,Chippewa County,44.93,-91.39
54801,Spooner,WI,Washburn County,45.82,-91.89
54805,Almena,WI,Barron County,45.41,-92.03
54806,Ashland,WI,Ashland County,46.57,-90.87
54810,Balsam Lake,WI,Polk County,45.45,-92.45
54812,Barron,WI,Barron County,45.4,-91.84
54813,Barronett,WI,Barron County,45.65,-92.04
54814,Bayfield,WI,Bayfield County,46.81,-90.82
54816,Benoit,WI,Bayfield County,46.5,-91.07
54817,Birchwood,WI,Washburn County,45.65,-91.55
54818,Brill,WI,Barron County,45.6,-91.67
54819,Bruce,WI,Rusk County,45.45,-91.27
54820,Brule,WI,Douglas County,46.55,-91.57
54821,Cable,WI,Bayfield County,46.19,-91.3
54822,Cameron,WI,Barron County,45.4,-91.74
54824,Centuria,WI,Polk County,45.44,-92.55
54826,Comstock,WI,Barron County,45.49,-92.09
54827,Cornucopia,WI,Bayfield County,46.79,-91.1
54828,Couderay,WI,Sawyer County,45.79,-91.29
54829,Cumberland,WI,Barron County,45.53,-92.02
54830,Danbury,WI,Burnett County,46,-92.37
54832,Drummond,WI,Bayfield County,46.33,-91.25
54834,Edgewater,WI,Sawyer County,45.74,-91.47
54835,Exeland,WI,Sawyer County,45.66,-91.24
54836,Foxboro,WI,Douglas County,46.48,-92.28
54837,Frederic,WI,Polk County,45.65,-92.46
54838,Gordon,WI,Douglas County,46.24,-91.79
54839,Grand View,WI,Bayfield County,46.36,-91.1
54840,Grantsburg,WI,Burnett County,45.78,-92.68
54841,Haugen,WI,Barron County,45.61,-91.78
54842,Hawthorne,WI,Douglas County,46.5,-91.86
54843,Hayward,WI,Sawyer County,46.01,-91.48
54844,Herbster,WI,Bayfield County,46.83,-91.26
54845,Hertel,WI,Burnett County,45.8,-92.17
54846,High Bridge,WI,Ashland County,46.38,-90.73
54847,Iron River,WI,Bayfield County,46.56,-91.4
54848,Ladysmith,WI,Rusk County,45.46,-91.09
54849,Lake Nebagamon,WI,Douglas County,46.5,-91.69
54850,La Pointe,WI,Ashland County,46.81,-90.68
54853,Luck,WI,Polk County,45.57,-92.46
54854,Maple,WI,Douglas County,46.58,-91.72
54855,Marengo,WI,Ashland County,46.42,-90.81
54856,Mason,WI,Bayfield County,46.43,-91.06
54857,Mikana,WI,Barron County,45.6,-91.61
54858,Milltown,WI,Polk County,45.52,-92.49
54859,Minong,WI,Washburn County,46.09,-91.82
54861,Odanah,WI,Ashland County,46.61,-90.66
54862,Ojibwa,WI,Sawyer County,45.79,-91.11
54864,Poplar,WI,Douglas County,46.58,-91.78
54865,Port Wing,WI,Bayfield County,46.77,-91.38
54867,Radisson,WI,Sawyer County,45.76,-91.21
54868,Rice Lake,WI,Barron County,45.49,-91.73
54870,Sarona,WI,Washburn County,45.71,-91.8
54871,Shell Lake,WI,Washburn County,45.73,-91.89
54872,Siren,WI,Burnett County,45.78,-92.38
54873,Solon Springs,WI,Douglas County,46.34,-91.82
54874,South Range,WI,Douglas County,46.58,-91.93
54875,Springbrook,WI,Washburn County,45.94,-91.68
54876,Stone Lake,WI,Sawyer County,45.84,-91.54
54880,Superior,WI,Douglas County,46.67,-92.08
54888,Trego,WI,Washburn County,45.89,-91.82
54889,Turtle Lake,WI,Barron County,45.39,-92.14
54890,Wascott,WI,Douglas County,46.17,-91.79
54891,Washburn,WI,Bayfield County,46.67,-90.89
54893,Webster,WI,Burnett County,45.87,-92.36
54895,Weyerhaeuser,WI,Rusk County,45.42,-91.41
54896,Winter,WI,Sawyer County,45.82,-91.01
54901,Oshkosh,WI,Winnebago County,44.06,-88.54
54902,Oshkosh,WI,Winnebago County,44.01,-88.55
54903,Oshkosh,WI,Winnebago County,44.01,-88.55
54904,Oshkosh,WI,Winnebago County,44.02,-88.62
54906,Oshkosh,WI,Winnebago County,44.01,-88.55
